,0,1
145,"['JPM', 2019]",0.015363919420474138
146,"['JWN', 2018]",0.026433651534648033
147,"['JWN', 2019]",0.026742409482891215
148,"['K', 2018]",0.03249662618083671
149,"['K', 2019]",0.03204413181876816
150,"['KEY', 2018]",0.021298760454317323
151,"['KEY', 2019]",0.018003147403392202
152,"['KHC', 2018]",0.026569420770152015
153,"['KHC', 2019]",0.02078514149124836
154,"['KIM', 2018]",0.025233069205633334
155,"['KIM', 2019]",0.02661245307386693
156,"['KLAC', 2018]",0.037070267795834284
157,"['KMB', 2018]",0.018394969881686627
158,"['KMB', 2019]",0.026109128898883567
159,"['KMI', 2018]",0.03141806729358876
160,"['KMI', 2019]",0.03045427321729977
161,"['KMX', 2018]",0.0355548260013132
162,"['KMX', 2019]",0.035494780487294125
163,"['KO', 2018]",0.027386569440472786
164,"['KO', 2019]",0.02581445678834223
165,"['KR', 2018]",0.026890937323292615
166,"['KR', 2019]",0.025746024831191462
167,"['KSS', 2018]",0.04213385935769657
168,"['KSS', 2019]",0.038249356381022434
169,"['KSU', 2018]",0.008002306780665368
170,"['KSU', 2019]",0.009578808612139854
171,"['L', 2018]",0.03954169280870007
172,"['L', 2019]",0.03926308519263686
173,"['LB', 2018]",0.019997779971840695
174,"['LB', 2019]",0.02012103051514052
175,"['LEG', 2018]",0.02275360594236755
176,"['LEG', 2019]",0.023770045856110263
177,"['LEN', 2018]",0.026168607932679975
178,"['LEN', 2019]",0.025237567111133518
179,"['LH', 2018]",0.016710809347517522
180,"['LH', 2019]",0.02629312089169986
181,"['LKQ', 2018]",0.0369751049790042
182,"['LKQ', 2019]",0.034234221830598086
183,"['LLL', 2018]",0.025658180016106053
184,"['LLL', 2019]",0.027723324893136215
185,"['LLY', 2018]",0.03493698487474269
186,"['LLY', 2019]",0.033085194375516956
187,"['LMT', 2018]",0.03903268021374823
188,"['LMT', 2019]",0.033603079048652916
189,"['LNC', 2018]",0.032442416879478346
190,"['LNC', 2019]",0.032553458187454073
191,"['LNT', 2018]",0.01717515586211358
192,"['LNT', 2019]",0.01735190934100603
193,"['LOW', 2018]",0.037648232295245485
194,"['LOW', 2019]",0.03621454325005584
195,"['LRCX', 2018]",0.03604902667627974
196,"['LUV', 2018]",0.03399274617560371
197,"['LUV', 2019]",0.03307278499374187
198,"['LYB', 2018]",0.030906828320464586
199,"['LYB', 2019]",0.02674863938722032
200,"['M', 2018]",0.033150661099512875
201,"['M', 2019]",0.030216706474215024
202,"['MA', 2018]",0.01469412554763199
203,"['MA', 2019]",0.015091614980351309
204,"['MAA', 2018]",0.02126811112588063
205,"['MAA', 2019]",0.021260243294141598
206,"['MAC', 2018]",0.03130488233227959
207,"['MAC', 2019]",0.03142490055968179
208,"['MAR', 2018]",0.010262810626897944
209,"['MAR', 2019]",0.013373846533801331
210,"['MAS', 2018]",0.035014234165624034
211,"['MAS', 2019]",0.03031786614444505
212,"['MAT', 2019]",0.033254035249277364
213,"['MCD', 2018]",0.011860035922026134
214,"['MCD', 2019]",0.012794591940114938
215,"['MCHP', 2018]",0.02911521282186022
216,"['MCHP', 2019]",0.024946692306686027
217,"['MCK', 2018]",0.03391035922888357
218,"['MCK', 2019]",0.03260442679194671
219,"['MCO', 2018]",0.03342026078234704
220,"['MCO', 2019]",0.02952032271774873
221,"['MDLZ', 2018]",0.03911870863444655
222,"['MDT', 2018]",0.02758827844752393
223,"['MDT', 2019]",0.023717502579062456
224,"['MET', 2018]",0.013224325648278369
225,"['MET', 2019]",0.016092455001736596
226,"['MGM', 2018]",0.035868867107871884
227,"['MGM', 2019]",0.043354050617040715
228,"['MHK', 2018]",0.04486629715441431
229,"['MHK', 2019]",0.043390145040777456
230,"['MKC', 2018]",0.03018871346567156
231,"['MKC', 2019]",0.029406490944952485
232,"['MLM', 2018]",0.025382538253825384
233,"['MLM', 2019]",0.029694284837054257
234,"['MMC', 2019]",0.035634073092445505
235,"['MMM', 2018]",0.025811558750819183
236,"['MMM', 2019]",0.02526900074599502
237,"['MNST', 2018]",0.04741735261994193
238,"['MNST', 2019]",0.047155167799603916
239,"['MO', 2018]",0.02807693351056615
240,"['MO', 2019]",0.02682191780821918
241,"['MOS', 2018]",0.02875508779324789
242,"['MOS', 2019]",0.02440453058029051
243,"['MPC', 2018]",0.020598224115139226
244,"['MPC', 2019]",0.02362052471962712
245,"['MRK', 2018]",0.032969170204347156
246,"['MRK', 2019]",0.03222858025605211
247,"['MRO', 2018]",0.017538225921991946
248,"['MRO', 2019]",0.0198728860026796
249,"['MS', 2019]",0.02252189479777461
250,"['MSFT', 2018]",0.04102224035911039
251,"['MSI', 2018]",0.03232603599867988
252,"['MSI', 2019]",0.0312179849688148
253,"['MTB', 2018]",0.02062715781038164
254,"['MTB', 2019]",0.02039178171062253
255,"['MTD', 2018]",0.03761422547504127
256,"['MTD', 2019]",0.036796559611269805
257,"['MU', 2018]",0.03125871258712587
258,"['MYL', 2018]",0.022084824631883784
259,"['MYL', 2019]",0.022844816899313218
260,"['NAVI', 2018]",0.026757618345730642
261,"['NAVI', 2019]",0.026280222255593934
262,"['NBL', 2018]",0.02356743864934413
263,"['NBL', 2019]",0.020741677794176214
264,"['NCLH', 2018]",0.036449085154018374
265,"['NCLH', 2019]",0.0518863340395343
266,"['NDAQ', 2018]",0.03080185593213966
267,"['NDAQ', 2019]",0.02914740907862937
268,"['NEE', 2018]",0.010845514889912583
269,"['NEE', 2019]",0.009787957573522136
270,"['NEM', 2018]",0.01969679618748954
271,"['NEM', 2019]",0.018545570281386696
272,"['NFLX', 2018]",0.03818261729480277
273,"['NFLX', 2019]",0.03789854974522551
274,"['NFX', 2018]",0.04301120566180807
275,"['NI', 2018]",0.031042328215536714
276,"['NI', 2019]",0.029280242641054555
277,"['NKE', 2018]",0.04208870643880237
278,"['NKTR', 2018]",0.0460450457375663
279,"['NKTR', 2019]",0.046592670676505236
280,"['NLSN', 2018]",0.03703039687067069
281,"['NLSN', 2019]",0.027850079808195406
282,"['NOC', 2018]",0.039445313058851184
283,"['NOC', 2019]",0.03241364466163375
284,"['NOV', 2018]",0.04575630202906017
285,"['NOV', 2019]",0.03763474424605652
286,"['NRG', 2018]",0.017564174856344986
287,"['NRG', 2019]",0.01602368463142914
288,"['NSC', 2018]",0.01453697056712132
289,"['NSC', 2019]",0.014457453658205971
290,"['NTAP', 2018]",0.03777986659267732
291,"['NTAP', 2019]",0.0362553480619579
292,"['NTRS', 2018]",0.0271646106719696
293,"['NTRS', 2019]",0.027449640763432804
294,"['NUE', 2018]",0.040514336961000555
295,"['NUE', 2019]",0.049529910727526175
296,"['NVDA', 2018]",0.03167907032276038
297,"['NVDA', 2019]",0.033021023765996346
298,"['NWL', 2018]",0.03643108087905517
299,"['NWL', 2019]",0.04866835941432422
300,"['NWS', 2018]",0.029495743287491813
301,"['NWSA', 2018]",0.029495743287491813
302,"['O', 2018]",0.04933810946685228
303,"['O', 2019]",0.039492245182474385
304,"['OKE', 2018]",0.014651306772024378
305,"['OKE', 2019]",0.008554465430954958
306,"['OMC', 2018]",0.04088353077427547
307,"['ORCL', 2018]",0.042290384316970984
308,"['ORCL', 2019]",0.03088055352599935
309,"['ORLY', 2018]",0.04278317396727012
310,"['ORLY', 2019]",0.04249616188055269
311,"['OXY', 2018]",0.023896148959295413
312,"['OXY', 2019]",0.021518640350877194
313,"['PAYX', 2018]",0.031073615588337506
314,"['PBCT', 2018]",0.022922680572368626
315,"['PBCT', 2019]",0.023397898900780274
316,"['PCAR', 2018]",0.03287330572482608
317,"['PCAR', 2019]",0.021733909702209415
318,"['PCG', 2018]",0.0432781447698199
319,"['PCG', 2019]",0.03602988979942372
320,"['PEG', 2018]",0.01986238830033123
321,"['PEG', 2019]",0.019216426259341578
322,"['PEP', 2018]",0.03379140849458271
323,"['PEP', 2019]",0.03543937479801393
324,"['PFE', 2018]",0.020113969555288203
325,"['PFE', 2019]",0.019374246695420903
326,"['PFG', 2018]",0.02725088120530512
327,"['PFG', 2019]",0.02554585251071909
328,"['PG', 2018]",0.03136637500378455
329,"['PGR', 2018]",0.03282715799419585
330,"['PGR', 2019]",0.031752924435655736
331,"['PH', 2018]",0.03893807396229974
332,"['PHM', 2018]",0.03626868285246341
333,"['PHM', 2019]",0.026195623895432812
334,"['PKG', 2018]",0.025665983197836303
335,"['PKG', 2019]",0.024024788455461535
336,"['PKI', 2018]",0.03187123350369975
337,"['PKI', 2019]",0.030868897066080165
338,"['PLD', 2018]",0.014810545644627323
339,"['PLD', 2019]",0.01802310201922229
340,"['PM', 2018]",0.03194109265223085
341,"['PM', 2019]",0.03113764714436913
342,"['PNC', 2018]",0.027827799798195343
343,"['PNC', 2019]",0.009044081850589695
344,"['PNR', 2018]",0.03207453543684337
345,"['PNR', 2019]",0.02736455308232226
346,"['PNW', 2018]",0.026545979617651972
347,"['PNW', 2019]",0.02370145708286496
348,"['PPG', 2018]",0.02906925416736892
349,"['PPG', 2019]",0.02700607994221045
350,"['PPL', 2018]",0.020606635290308407
351,"['PPL', 2019]",0.021312591553364006
352,"['PRGO', 2018]",0.01696796594223988
353,"['PRGO', 2019]",0.015404895356973728
354,"['PRU', 2018]",0.025356600968174957
355,"['PRU', 2019]",0.02502711238798303
356,"['PSA', 2018]",0.04876670780118646
357,"['PSA', 2019]",0.04850871927024613
358,"['PSX', 2018]",0.030523107832024488
359,"['PSX', 2019]",0.029307608612791674
360,"['PVH', 2018]",0.03221282738709012
361,"['PVH', 2019]",0.031611610317409014
362,"['PWR', 2019]",0.02650049593785255
363,"['PX', 2018]",0.02828766303697499
364,"['PXD', 2018]",0.03383810381869846
365,"['PXD', 2019]",0.037532934366337894
366,"['PYPL', 2018]",0.02894501481990672
367,"['PYPL', 2019]",0.03354803183767458
368,"['QCOM', 2018]",0.04643018064146152
369,"['QRVO', 2018]",0.03375432197957949
370,"['QRVO', 2019]",0.03424159768954159
371,"['RCL', 2018]",0.03574209476782832
372,"['RCL', 2019]",0.03454243823700848
373,"['RE', 2018]",0.011415602223678255
374,"['RE', 2019]",0.011033001683660063
375,"['REG', 2018]",0.027204580747822418
376,"['REG', 2019]",0.027292503244755073
377,"['REGN', 2018]",0.041997267997791146
378,"['REGN', 2019]",0.03996143455423768
379,"['RF', 2018]",0.02651348471273082
380,"['RF', 2019]",0.026113800308703552
381,"['RHI', 2018]",0.05351773902585689
382,"['RHI', 2019]",0.047118413952759744
383,"['RHT', 2018]",0.0421331859629732
384,"['RHT', 2019]",0.027971558331444497
385,"['RJF', 2018]",0.02432972706908156
386,"['RL', 2018]",0.037537083577407836
387,"['RL', 2019]",0.03465427759691194
388,"['RMD', 2018]",0.043705086566248115
389,"['ROK', 2018]",0.031231813773035886
390,"['ROP', 2018]",0.04080782564295504
391,"['ROP', 2019]",0.030253313319602983
392,"['ROST', 2018]",0.04861736134818907
393,"['ROST', 2019]",0.04415491534383308
394,"['RRC', 2018]",0.02478728548836115
395,"['RRC', 2019]",0.02385272571825736
396,"['RSG', 2018]",0.027501407328226892
397,"['RSG', 2019]",0.027266316696701404
398,"['RTN', 2018]",0.03070829084634089
399,"['RTN', 2019]",0.02388513137477002
400,"['SBAC', 2018]",0.04584483867307183
401,"['SBAC', 2019]",0.046399559410711826
402,"['SBUX', 2018]",0.024189259368176046
403,"['SCG', 2018]",0.015168592268692162
404,"['SCG', 2019]",0.008188243042420967
405,"['SCHW', 2018]",0.02690707148739551
406,"['SCHW', 2019]",0.034340516030656874
407,"['SEE', 2018]",0.02127055651155777
408,"['SEE', 2019]",0.02566111780033
409,"['SHW', 2018]",0.0024897241365207257
410,"['SHW', 2019]",0.0021861611210747933
411,"['SIVB', 2018]",0.027087906734147613
412,"['SIVB', 2019]",0.026375007716092684
413,"['SJM', 2018]",0.008410166656191227
414,"['SJM', 2019]",0.011770235130258183
415,"['SLB', 2018]",0.027924900994413082
416,"['SLB', 2019]",0.027983626910840383
417,"['SLG', 2018]",0.004300674412967118
418,"['SLG', 2019]",0.004196949931668531
419,"['SNA', 2018]",0.03839273008192889
420,"['SNA', 2019]",0.03353265439596375
421,"['SNPS', 2018]",0.034691656473624904
422,"['SO', 2018]",0.016240565659120815
423,"['SO', 2019]",0.016127029138874083
424,"['SPG', 2018]",0.010032736634781499
425,"['SPG', 2019]",0.00967723016167817
426,"['SPGI', 2018]",0.02706664200025615
427,"['SPGI', 2019]",0.0261228068934792
428,"['SRCL', 2018]",0.02667692148153269
429,"['SRCL', 2019]",0.027744015665620042
430,"['SRE', 2018]",0.02032384816159782
431,"['SRE', 2019]",0.018852902876445636
432,"['STI', 2018]",0.02173445144413447
433,"['STI', 2019]",0.018840876510342004
434,"['STT', 2018]",0.006922775646562345
435,"['STT', 2019]",0.005912048914355183
436,"['STX', 2018]",0.04021528659768057
437,"['STZ', 2018]",0.02766118597532111
438,"['STZ', 2019]",0.027325506581586695
439,"['SWK', 2018]",0.02992966388735002
440,"['SWK', 2019]",0.029800739411732724
441,"['SWKS', 2018]",0.046604891802740175
442,"['SYF', 2018]",0.02077633596731217
443,"['SYF', 2019]",0.021055960843482813
444,"['SYK', 2018]",0.03768654298857525
445,"['SYK', 2019]",0.036111407533881125
446,"['SYMC', 2018]",0.02319856923994077
447,"['SYMC', 2019]",0.025430733040879904
448,"['SYY', 2018]",0.030725355144210074
449,"['T', 2018]",0.03809923220852958
450,"['T', 2019]",0.03545286248750978
451,"['TAP', 2018]",0.022594373897096988
452,"['TAP', 2019]",0.02144609017225852
453,"['TDG', 2018]",0.0037215120206139144
454,"['TEL', 2018]",0.03671484863588914
455,"['TGT', 2018]",0.03124638797919476
456,"['TGT', 2019]",0.030778134915303287
457,"['TIF', 2018]",0.026826355717898286
458,"['TIF', 2019]",0.02434978905567141
459,"['TJX', 2018]",0.05331751957626319
460,"['TJX', 2019]",0.04792573398072907
461,"['TMK', 2018]",0.01351355685926078
462,"['TMK', 2019]",0.0019668560300150906
463,"['TRIP', 2018]",0.03369703512356865
464,"['TRIP', 2019]",0.03297464821267012
465,"['TROW', 2018]",0.04489211575825749
466,"['TROW', 2019]",0.04324722619772994
467,"['TRV', 2018]",0.03919857893382376
468,"['TRV', 2019]",0.03585527654552114
469,"['TSCO', 2018]",0.03629991381786843
470,"['TSCO', 2019]",0.038323758026360254
471,"['TSN', 2018]",0.02622416378692052
472,"['TSS', 2018]",0.02354433419895225
473,"['TSS', 2019]",0.02294919103037184
474,"['TTWO', 2018]",0.03725954119946508
475,"['TTWO', 2019]",0.035664686936737286
476,"['TWX', 2018]",0.039247396983919235
477,"['TXN', 2018]",0.0421376
478,"['TXN', 2019]",0.04377709633076028
479,"['TXT', 2018]",0.04316396988237471
480,"['TXT', 2019]",0.041168422340626704
481,"['UA', 2018]",0.04030106599157651
482,"['UA', 2019]",0.028649299613361223
483,"['UAA', 2018]",0.04030106599157651
484,"['UAA', 2019]",0.028649299613361223
485,"['UAL', 2018]",0.039057179236623135
486,"['UAL', 2019]",0.03167937620225337
487,"['UDR', 2018]",0.025404300142511927
488,"['UDR', 2019]",0.018345411525035278
489,"['UHS', 2018]",0.03125341991026156
490,"['UHS', 2019]",0.03009299420521184
491,"['ULTA', 2018]",0.04800188058298072
492,"['ULTA', 2019]",0.04480490879543142
493,"['UNH', 2018]",0.0341330443763439
494,"['UNH', 2019]",0.03834875418913012
495,"['UNM', 2018]",0.032205948565828854
496,"['UNM', 2019]",0.03218577858715798
497,"['UNP', 2018]",0.022206429824161066
498,"['UNP', 2019]",0.02145741591225517
499,"['UPS', 2018]",0.027740903366350114
500,"['UPS', 2019]",0.026948863747641646
501,"['URI', 2018]",0.03821587561022818
502,"['URI', 2019]",0.034018089274598116
503,"['USB', 2018]",0.03442970500938882
504,"['USB', 2019]",0.033578367995271696
505,"['UTX', 2018]",0.03336656642259414
506,"['UTX', 2019]",0.035097057234332533
507,"['V', 2018]",0.017368918434516243
508,"['VAR', 2018]",0.0333383450316924
509,"['VFC', 2018]",0.021261544956159117
510,"['VFC', 2019]",0.02122607043694286
511,"['VIAB', 2018]",0.018549457263692518
512,"['VLO', 2018]",0.028951031253954193
513,"['VLO', 2019]",0.02874543239951279
514,"['VMC', 2018]",0.013812818599238524
515,"['VMC', 2019]",0.01322782423979536
516,"['VNO', 2018]",0.02107480598593797
517,"['VNO', 2019]",0.02776447118886534
518,"['VRSK', 2018]",0.03534815057820061
519,"['VRSK', 2019]",0.03487784020376824
520,"['VRSN', 2018]",0.04729768869837224
521,"['VRSN', 2019]",0.048520875585705295
522,"['VRTX', 2018]",0.030213335087373106
523,"['VRTX', 2019]",0.026445962724671167
524,"['VTR', 2018]",0.02922731077687468
525,"['VTR', 2019]",0.012738145458276801
526,"['VZ', 2018]",0.03320959084627005
527,"['VZ', 2019]",0.030506607189643473
528,"['WAT', 2018]",0.044030406243655965
529,"['WAT', 2019]",0.04131142542928386
530,"['WBA', 2018]",0.04396143979477313
531,"['WDC', 2018]",0.03090426856967015
532,"['WEC', 2018]",0.006411464355544567
533,"['WEC', 2019]",0.026647265365514188
534,"['WELL', 2018]",0.015523777304933147
535,"['WELL', 2019]",0.016763746306133955
536,"['WFC', 2018]",0.013796058488924923
537,"['WFC', 2019]",0.0229274684488693
538,"['WHR', 2018]",0.007696852807723609
539,"['WHR', 2019]",0.004735129120979105
540,"['WLTW', 2018]",0.02197903552339711
541,"['WLTW', 2019]",0.024798810356892933
542,"['WM', 2018]",0.03291490119985744
543,"['WM', 2019]",0.03164411644116441
544,"['WMB', 2018]",0.021930804441234693
545,"['WMB', 2019]",0.022982743002341575
546,"['WMT', 2018]",0.04684636951674504
547,"['WMT', 2019]",0.012029975542463343
548,"['WU', 2018]",0.037960279328522244
549,"['WU', 2019]",0.03994569897375113
550,"['WY', 2018]",0.01478688976106865
551,"['WY', 2019]",0.016423715996306647
552,"['WYNN', 2018]",0.0390526991180104
553,"['WYNN', 2019]",0.039375191310558486
554,"['XEC', 2018]",0.03723410601162
555,"['XEC', 2019]",0.03622588030088303
556,"['XEL', 2018]",0.02350931607219113
557,"['XEL', 2019]",0.021893814997263273
558,"['XL', 2018]",0.02296831997918623
559,"['XLNX', 2018]",0.03804387973701706
560,"['XLNX', 2019]",0.037115180742927224
561,"['XOM', 2018]",0.026479672279858025
562,"['XOM', 2019]",0.027079021773981988
563,"['XRAY', 2018]",0.031767322260059766
564,"['XRAY', 2019]",0.02113253872315372
565,"['XRX', 2018]",0.026064058469475494
566,"['XRX', 2019]",0.025332738748627882
567,"['XYL', 2018]",0.02451044951998059
568,"['XYL', 2019]",0.0182225790326734
569,"['YUM', 2018]",0.022485036145637714
570,"['YUM', 2019]",0.021436265709156195
571,"['ZBH', 2018]",0.04165445301365571
572,"['ZBH', 2019]",0.032410751463752475
573,"['ZION', 2018]",0.025412627718103223
574,"['ZION', 2019]",0.02928432598388155
575,"['ZTS', 2018]",0.03580519968284439
576,"['ZTS', 2019]",0.035443963475934495
