,cosine,dates,format_change,sentiment_d,date_delta
BLUE,0.9737438274475745,"['2019-02-21', '2018-02-21']",0,-0.024945022794002226,2
BKEP,0.9918290973478858,"['2019-03-12', '2018-03-08']",0,0.29323613272097515,0
BKEPP,0.9918290973478858,"['2019-03-12', '2018-03-08']",0,0.29323613272097515,0
BOKF,0.05895628389837019,"['2019-03-01', '2018-02-27']",1,-0.1360083053294832,0
BKNG,0.9838223983327901,"['2019-02-27', '2018-02-27']",0,0.007907697360345332,2
BPFH,0.9944332194126217,"['2019-02-27', '2018-02-28']",0,0.08204160195544224,3
EPAY,0.082381540019808,"['2019-08-29', '2018-08-29']",1,0.33211711632843816,2
BDGE,0.9955441615842173,"['2019-03-11', '2018-03-09']",0,-0.09004639341280277,2
BLIN          ,0.6753803763849971,"['2018-12-28', '2018-01-26']",0,-0.09554286966309562,23
BCOV,0.9908515533504701,"['2019-02-21', '2018-02-28']",0,-0.023459860908424782,7
BHF,0.9823125104966354,"['2019-02-26', '2018-03-16']",0,0.013173692489697806,16
BYFC,0.4604935649210487,"['2019-03-29', '2018-04-30']",0,1.1139756890147294,24
BWEN,0.9888499782420871,"['2019-02-26', '2018-02-27']",0,-0.08412540248144551,3
BPR,0.9224035282267425,"['2019-03-01', '2018-02-22']",0,0.09515802318951012,-3
BRKL,0.9980528541060063,"['2019-02-28', '2018-02-28']",0,0.02884834214164724,2
BRKS,0.9817437510800493,"['2018-11-29', '2017-11-17']",0,-0.0006750264516866777,-6
BRKR,0.9889666816268774,"['2019-03-01', '2018-03-16']",0,0.09090560297864013,13
BMTC,0.3885477254851873,"['2019-03-01', '2018-03-02']",0,1.1883416101893216,3
BSQR,0.9878218173915708,"['2019-03-04', '2018-02-22']",0,-0.04529823294499271,-4
BLDR,0.994027258306122,"['2019-03-01', '2018-03-01']",0,0.05161985349089271,2
BFST,0.9829559635772667,"['2019-03-22', '2018-03-21']",0,-0.014424278507379406,1
CFFI,0.9959434172369906,"['2019-02-26', '2018-03-08']",0,0.014733257515508429,10
CHRW,0.9822759552420952,"['2019-02-25', '2018-02-28']",0,0.022903483866637802,5
CCMP,0.9732389750046212,"['2018-11-13', '2017-11-15']",0,-0.13509289994597612,4
CDNS,0.9868872731854285,"['2019-02-27', '2018-02-20']",0,-0.04349220268737218,-3
CAMP,0.9838034133542918,"['2019-05-01', '2018-05-10']",0,-0.06528504080596625,9
CALA,0.979216850762077,"['2019-03-07', '2018-03-08']",0,0.0413751662491953,3
CALM,0.06423923863798488,"['2019-07-22', '2018-07-23']",1,0.28588163182894705,3
CLMT,0.9965936265583996,"['2019-03-07', '2018-04-02']",0,-0.07465512840333069,20
CLXT,0.9597466080643579,"['2019-03-12', '2018-03-14']",0,-0.02499689021599685,4
CATC,0.9944536330433077,"['2019-03-18', '2018-03-21']",0,-0.03433631053147722,5
CAC,0.9889790162287417,"['2019-03-13', '2018-03-09']",0,0.0425571362493464,0
CGIX,0.4609373602854255,"['2019-04-16', '2018-04-30']",0,-18.402858647479047,12
CPHC,0.980030549679834,"['2019-03-29', '2018-03-27']",0,-0.11393631770302852,0
CPTA,0.9953650488389945,"['2019-03-04', '2018-02-27']",0,0.07872382237750856,-1
CSTR,0.9889180801485428,"['2019-03-15', '2018-03-08']",0,-0.02211233477578924,-3
CPST,0.9824627482789265,"['2019-06-11', '2018-06-07']",0,-0.04410320079888999,0
CARA,0.9718914463500312,"['2019-03-12', '2018-03-15']",0,-0.018092114375341146,5
CARB,0.9884948200095696,"['2019-02-28', '2018-03-12']",0,0.026242325569311366,10
CSII,0.10143915740396522,"['2019-08-23', '2018-08-23']",1,0.2358373431297983,2
CDLX,0.9852702850399259,"['2019-03-05', '2018-03-19']",0,-0.015812043627377523,12
CATM,0.9945188680322127,"['2019-02-28', '2018-03-01']",0,0.024508915844638133,3
CDNA,0.9823577553767747,"['2019-03-06', '2018-03-22']",0,-0.06293189377456139,14
CECO,0.9891091597703459,"['2019-02-20', '2018-02-21']",0,0.0733261117718007,3
CTRE,0.9865094289089087,"['2019-02-13', '2018-02-27']",0,0.008120750362751287,12
CARG,0.9816576791695343,"['2019-02-28', '2018-03-01']",0,-0.04164699192602027,3
CARO,0.9966549625248606,"['2019-03-01', '2018-03-16']",0,-0.030063615107258516,13
CART,0.7583261765231256,"['2019-03-28', '2018-03-27']",0,-0.03403102967279885,1
CRZO,0.9883114019285402,"['2019-03-01', '2018-02-28']",0,-0.2653136176706491,1
TAST,0.9291656410376293,"['2019-03-07', '2018-03-14']",0,-0.11395454596529864,7
CARV,0.9983121895104331,"['2019-06-28', '2018-06-29']",0,0.0017532708126017853,3
CASA,0.9678148110796314,"['2019-02-28', '2018-03-07']",0,0.01784341625429851,7
CWST,0.992026305889436,"['2019-02-22', '2018-03-02']",0,0.0533360031731634,8
CASY,0.9893273261036174,"['2019-06-28', '2018-06-29']",0,0.07801420732844257,3
CASI,0.965638655621102,"['2019-03-29', '2018-03-29']",0,-0.07765391775789858,2
CASS,0.9962018500611786,"['2019-03-01', '2018-02-28']",0,-0.032205535475631555,1
CATB,0.9871059890815338,"['2019-03-14', '2018-03-15']",0,-0.052010014831570896,3
CPRX,0.9734193929413768,"['2019-03-18', '2018-03-14']",0,0.011520391945766848,0
CATY,0.9967421671175398,"['2019-03-04', '2018-03-01']",0,0.03528945494478247,1
CVCO,0.9758533255109422,"['2019-05-29', '2018-05-30']",0,-0.07666160009072075,3
CBFV,0.9871189200418965,"['2019-03-18', '2018-03-28']",0,0.03357694573047936,10
CBAT,0.9671592725209756,"['2019-04-16', '2018-04-17']",0,-0.03146217175658861,3
CBOE,0.9952193081705718,"['2019-02-22', '2018-02-22']",0,-0.052534437403808004,2
CDK,1.0000000000000027,"['2019-08-14', '2018-08-14']",0,0.0,2
CDW,0.08786576999627181,"['2019-02-27', '2018-03-01']",1,0.269759414766667,4
CECE,0.9701499051302401,"['2019-03-07', '2018-03-09']",0,-0.01035675616146176,4
CELC,0.9909135081021023,"['2019-03-01', '2018-03-15']",0,-0.19278730625964477,12
CLDX,0.9727417916358545,"['2019-03-07', '2018-03-07']",0,-0.10456310214174615,2
CLRB,0.9640513108034748,"['2019-02-26', '2018-03-21']",0,0.08804393521744552,19
CLRBW,0.9640513108034748,"['2019-02-26', '2018-03-21']",0,0.08804393521744552,19
CBMG,0.9814118268784053,"['2019-02-19', '2018-03-05']",0,0.052252379631257756,12
CLSN,0.9790985255093085,"['2019-03-29', '2018-03-27']",0,-0.04455612524542048,0
CDEV,0.9932609275244881,"['2019-02-25', '2018-02-26']",0,-0.009405211882805312,3
CSFL,0.08106699609866046,"['2019-02-28', '2018-02-28']",1,0.15999286357181852,2
CETV,0.9831269339929943,"['2019-02-06', '2018-02-08']",0,-0.0878960543059127,4
CFBK,0.9961983567845577,"['2019-03-15', '2018-03-15']",0,-0.05470594094327602,2
CENT,0.9915681549444949,"['2018-11-28', '2017-11-29']",0,-0.02563376681788985,3
CENTA,0.9915681549444949,"['2018-11-28', '2017-11-29']",0,-0.02563376681788985,3
CVCY,0.9982114591602901,"['2019-03-08', '2018-03-14']",0,-0.005669767130234331,6
CTRC,0.9305828106105897,"['2019-05-16', '2018-04-02']",0,0.08279911164725495,-30
CENX,0.9862041851581195,"['2019-02-28', '2018-02-28']",0,0.003487552901632241,2
CNBKA,0.9979162901806639,"['2019-03-15', '2018-03-15']",0,0.047009279419621235,2
CNTY,0.988593281032435,"['2019-03-11', '2018-03-09']",0,-0.11313395251688779,2
CERN,0.9907518551331251,"['2019-02-08', '2018-02-12']",0,0.004363064317998557,4
CERS,0.9965707190464846,"['2019-02-27', '2018-03-08']",0,-0.07480599259336175,9
KOOL,0.9578050491793925,"['2019-03-26', '2018-03-22']",0,-0.07575329643910461,0
CEVA,0.9864712084502167,"['2019-03-04', '2018-03-01']",0,0.011102341718227986,1
CSBR,0.9816622705657296,"['2019-07-29', '2018-07-30']",0,-0.1264547088265843,3
CTHR,0.9656353525038669,"['2019-09-06', '2018-09-07']",0,0.06525685885948097,3
GTLS,0.9753921357387448,"['2019-02-22', '2018-02-22']",0,0.0006217845710524274,2
CHTR,0.9923916566845521,"['2019-01-31', '2018-02-02']",0,-0.06078528326077323,4
CEMI,0.9664688095189962,"['2019-03-18', '2018-03-08']",0,-0.028874615091687886,-4
CCXI,0.9932541838034642,"['2019-03-11', '2018-03-12']",0,0.019697255347506888,3
CHMG,0.997045831959269,"['2019-03-13', '2018-03-08']",0,0.05388915681094143,-1
CHFS,0.9780271963896184,"['2019-02-21', '2018-03-22']",0,-0.2008712856465342,23
CHMA,0.9936626149661137,"['2019-03-08', '2018-03-20']",0,0.04323499829146609,10
CMRX,0.9936019558807427,"['2019-03-05', '2018-03-01']",0,-0.012243734691521629,0
CAAS,0.9919772710090685,"['2019-03-28', '2018-03-29']",0,-0.2190425332775018,3
HGSH,0.9939091558495622,"['2019-01-10', '2018-01-03']",0,-0.06826485247846924,-3
CJJD,0.9949905425984612,"['2019-07-01', '2018-06-29']",0,-0.03307563194662294,2
CXDC,0.9933930522410146,"['2019-04-15', '2018-03-16']",0,0.10710084118883965,-18
CNET,0.975954582512583,"['2019-04-15', '2018-04-16']",0,-0.24353080541927796,3
CHSCL,0.8950142920466436,"['2018-12-03', '2017-11-09']",0,-0.26885288249054473,-14
CHSCM,0.8950142920466436,"['2018-12-03', '2017-11-09']",0,-0.26885288249054473,-14
CHSCN,0.8950142920466436,"['2018-12-03', '2017-11-09']",0,-0.26885288249054473,-14
CHSCO,0.8950142920466436,"['2018-12-03', '2017-11-09']",0,-0.26885288249054473,-14
CHSCP,0.8950142920466436,"['2018-12-03', '2017-11-09']",0,-0.26885288249054473,-14
CHDN,0.9636069979639039,"['2019-02-27', '2018-02-28']",0,-0.037783863852361814,3
CDTX,0.9817657914027792,"['2019-02-28', '2018-02-27']",0,-0.061510858567756115,1
CMCT,0.9843865144830504,"['2019-03-18', '2018-03-12']",0,0.1042553397681921,-2
CMPR,0.09542695751767952,"['2019-08-09', '2018-08-10']",1,-0.10204550274271673,3
CINF,0.9984324513968412,"['2019-02-22', '2018-02-23']",0,-0.021965568696208342,3
CIDM,0.47627297430700516,"['2019-07-16', '2018-06-28']",0,-0.10909694568025638,-10
CTAS,0.9884250020914537,"['2019-07-26', '2018-07-27']",0,0.03052725641435397,3
CRUS,0.992001098962433,"['2019-05-24', '2018-05-30']",0,0.005929482366779118,6
CSCO,0.9855008188334167,"['2019-09-05', '2018-09-06']",0,0.07309764221116419,3
CTRN,0.9906994636767459,"['2019-04-17', '2018-04-18']",0,0.047905027862831545,3
CZNC,0.9912567118537886,"['2019-02-21', '2018-02-15']",0,-0.02923030950222394,-2
CIZN,0.9987158022913666,"['2019-03-15', '2018-03-15']",0,-0.011552928369321227,2
CTXS,0.9901300506671572,"['2019-02-15', '2018-02-16']",0,0.0359993336689282,3
CHCO,0.9914553919356391,"['2019-03-11', '2018-02-28']",0,-0.020176784776916323,-5
CIVB,0.9920549973843029,"['2019-03-15', '2018-03-08']",0,0.004017061267459663,-3
CLAR,0.9877912093724671,"['2019-03-04', '2018-03-12']",0,0.0659501747582835,8
CLNE,0.335879553051987,"['2019-03-12', '2018-04-13']",0,0.029726675647610376,26
CLFD,0.988106743911206,"['2018-11-14', '2017-11-15']",0,-0.05822137864975501,3
CLSD,0.964581749284708,"['2019-03-15', '2018-03-16']",0,0.15653758773882778,3
CLIR,0.9878459000750297,"['2019-03-12', '2018-03-27']",0,0.026626686767788753,13
CBLI,0.9834357239684284,"['2019-03-07', '2018-03-06']",0,0.09160291592389734,1
CLVS,0.9842228221511553,"['2019-02-28', '2018-02-27']",0,0.015705883401130417,1
CME,0.9844167460465079,"['2019-02-28', '2018-03-01']",0,0.018826213285483964,3
CCNE,0.9946503307737727,"['2019-03-07', '2018-03-08']",0,-0.004862337159094157,3
COKE,0.9886821066310023,"['2019-02-27', '2018-02-28']",0,-0.06036736523782054,3
CDXS,0.9577499817634291,"['2019-03-01', '2018-03-15']",0,0.00459798338823405,12
CODX,0.9265252038871669,"['2019-04-01', '2018-03-28']",0,0.11488067401292534,0
CVLY,0.9964003396644131,"['2019-03-15', '2018-03-13']",0,-0.01618969028176084,0
JVA,0.996882773854395,"['2019-01-29', '2018-01-29']",0,0.018352714029183818,2
CCOI,0.9936453327137611,"['2019-02-22', '2018-02-23']",0,-0.120188959589115,3
CGNX,0.9901906713083488,"['2019-02-14', '2018-02-15']",0,-0.03858395822367885,3
CTSH,0.9690918446472228,"['2019-02-19', '2018-02-27']",0,0.09897492645058016,8
COHR,0.9918351198821233,"['2018-11-27', '2017-11-28']",0,-0.03516474056360626,3
CHRS,0.9868429408896745,"['2019-02-28', '2018-03-08']",0,0.1525550405633002,8
COHU,0.956934132751618,"['2019-03-14', '2018-03-02']",0,0.10766920926606352,-6
CLCT,0.9909560173525398,"['2019-08-28', '2018-08-30']",0,-0.0938665394827843,4
COLL,0.9234054692369233,"['2019-02-27', '2018-03-07']",0,0.05735424417472621,8
CBAN,0.9983163652545866,"['2019-03-15', '2018-03-15']",0,-0.04387464467826594,2
COLB,0.995508954439411,"['2019-02-28', '2018-03-01']",0,-0.029343659271906877,3
COLM,0.980368509763899,"['2019-02-21', '2018-02-22']",0,-0.2064927641455993,3
CMCO,0.9847119316950943,"['2019-05-29', '2018-05-30']",0,0.12954707171292512,3
CMCSA,0.9811448026810969,"['2019-01-31', '2018-01-31']",0,-0.06265605146865,2
CBSH,0.9959331912318844,"['2019-02-21', '2018-02-22']",0,-0.015636420524381092,3
CBSHP,0.9959331912318844,"['2019-02-21', '2018-02-22']",0,-0.015636420524381092,3
CVGI,0.985759711568373,"['2019-03-11', '2018-03-12']",0,0.11676587516629847,3
JCS,0.9849754201868983,"['2019-03-08', '2018-04-06']",0,0.09208332558414767,23
ESXB,0.9940142129063525,"['2019-03-15', '2018-03-15']",0,0.024446064157451177,2
CFBI,0.9963322059887222,"['2018-12-21', '2017-12-26']",0,0.05528668959213769,5
CWBC,0.997739022927714,"['2019-03-08', '2018-03-02']",0,0.0346184977136933,-2
CVLT,0.9901032399766376,"['2019-05-02', '2018-05-03']",0,0.0609894785014097,3
CPSI,0.10501110017934698,"['2019-03-18', '2018-03-14']",1,-0.21451617596589434,0
CTG,0.9926752862867414,"['2019-03-15', '2018-03-14']",0,0.16699499679932517,1
SCOR,0.915606333502405,"['2019-03-01', '2018-03-23']",0,0.27873211202634574,18
CHCI,0.9834041785542087,"['2019-03-29', '2018-04-20']",0,0.03636210344545472,18
CMTL,0.9850692620112799,"['2019-09-24', '2018-09-26']",0,-0.0432397906142143,4
CNAT,0.993234092526226,"['2019-03-08', '2018-03-08']",0,0.026910312633873966,2
CNCE,0.9752662374238875,"['2019-02-28', '2018-03-01']",0,0.17134514605890303,3
CDOR,0.9949461903190897,"['2019-03-11', '2018-03-19']",0,-0.03217557676994351,8
CFMS,0.9907455883774836,"['2019-03-13', '2018-03-09']",0,-0.042851238222760935,0
CNMD,0.9732238262629879,"['2019-02-25', '2018-02-26']",0,-0.05598669813864064,3
CTWS,0.9931880333531852,"['2019-02-28', '2018-03-15']",0,0.03858746926894482,13
CNOB,0.9967468301769342,"['2019-02-28', '2018-03-06']",0,0.017769126032420642,6
CONN,0.9943060380784648,"['2019-03-26', '2018-04-05']",0,-0.011200757570933296,10
CNSL,0.9852303670654502,"['2019-02-26', '2018-03-01']",0,-0.02136491733025302,5
CWCO,0.9736095352737572,"['2019-03-18', '2018-03-16']",0,0.11532893191470717,2
CNAC,0.9847364537839333,"['2019-06-14', '2018-06-29']",0,-0.036837042412688065,13
CNACR,0.9847364537839333,"['2019-06-14', '2018-06-29']",0,-0.036837042412688065,13
CNACU,0.9847364537839333,"['2019-06-14', '2018-06-29']",0,-0.036837042412688065,13
CFRX,0.9500557657405847,"['2019-03-14', '2018-03-15']",0,-0.005153463769249559,3
