,Ticker,Year,Jaccard,Cosine
3478,STX,2013.0,0.8810596026490066,0.9367850840993099
3479,STZ,2019.0,0.8926622195269861,0.9434339130860795
3480,STZ,2018.0,0.8842040941032692,0.9385589780198182
3481,STZ,2017.0,0.8943555689707214,0.9442976383776429
3482,STZ,2016.0,0.9365958756540474,0.9673011105998837
3483,STZ,2015.0,0.8947847180109157,0.9444738363376664
3484,STZ,2014.0,0.835588828102505,0.9105694114715492
3485,STZ,2013.0,0.8789317507418397,0.9358422015682621
3486,STZ,2012.0,0.910012285012285,0.9529070247810334
3487,SWK,2019.0,0.8786199949634853,0.9354065232537624
3488,SWK,2018.0,0.07268370607028754,0.24987535157411314
3489,SWK,2009.0,0.07200214132762313,0.2470150899283562
3490,SWK,2017.0,0.9105018106570099,0.9531581112790153
3491,SWK,2016.0,0.9116735537190083,0.9537964105448173
3492,SWK,2015.0,0.9168858495528669,0.9567500375679976
3493,SWK,2014.0,0.9101986754966888,0.9529984691369069
3494,SWK,2013.0,0.8958990536277602,0.945100817481128
3495,SWK,2012.0,0.8147517039922103,0.8985323939509979
3496,SWK,2011.0,0.0912789219425375,0.27945106041126355
3497,SWKS,2019.0,0.9239293201557353,0.9605352571460002
3498,SWKS,2018.0,0.9212213740458015,0.9590283019256176
3499,SWKS,2017.0,0.8906204057630108,0.9425577733447672
3500,SWKS,2016.0,0.9072134962187318,0.9513936174163495
3501,SWKS,2015.0,0.8732029902242668,0.9323148970459866
3502,SWKS,2014.0,0.902262180974478,0.9486260488896278
3503,SWKS,2013.0,0.8178217821782178,0.9000473922498405
3504,SWKS,2012.0,0.8636226186876323,0.9269610696574193
3505,SYF,2019.0,0.9272861720483115,0.9622714610317976
3506,SYF,2018.0,0.9462017434620175,0.9723573392469528
3507,SYF,2017.0,0.9340931615460852,0.9659239338127334
3508,SYF,2016.0,0.86987895716946,0.9308036801342714
3509,SYK,2019.0,0.9241929633659776,0.9606709484399214
3510,SYK,2018.0,0.8658665725379456,0.9281441486116
3511,SYK,2017.0,0.8637161924833158,0.9268847172764457
3512,SYK,2016.0,0.8882521489971347,0.9408211158608304
3513,SYK,2015.0,0.8723782438677569,0.9318401768571319
3514,SYK,2014.0,0.8794351918899348,0.9359644629791439
3515,SYK,2013.0,0.8520841018074511,0.9202800163369576
3516,SYK,2012.0,0.6114649681528662,0.7638648584766434
3517,SYK,2011.0,0.8225169300225733,0.9033430555272086
3518,SYMC,2019.0,0.7061413163108078,0.8325862262987205
3519,SYMC,2018.0,0.6662272028125686,0.8067433592367641
3520,SYMC,2017.0,0.8096045197740113,0.8951240368108442
3521,SYMC,2016.0,0.8536441428149897,0.9210758095457172
3522,SYMC,2015.0,0.8455754771544245,0.9163530885470641
3523,SYMC,2014.0,0.8471703533467394,0.9172628304821135
3524,SYMC,2013.0,0.8729314420803782,0.9322534736045885
3525,SYMC,2012.0,0.8387946167349327,0.9123485119188705
3526,SYMC,2011.0,0.8641652123327516,0.9272152687760233
3527,SYY,2019.0,0.8896940418679549,0.9416451699186315
3528,SYY,2018.0,0.8528080915624168,0.920570395577557
3529,SYY,2017.0,0.8498349834983498,0.9192208627945706
3530,SYY,2016.0,0.8848656294200848,0.9391091825146529
3531,SYY,2015.0,0.8819031435853866,0.9374945856214377
3532,SYY,2014.0,0.8887563376081121,0.9413989110137735
3533,SYY,2013.0,0.8874110733065265,0.9404128943508985
3534,SYY,2012.0,0.9004510309278351,0.9478519894451165
3535,T,2019.0,0.7437420449724226,0.853824574978691
3536,T,2018.0,0.8515037593984962,0.9197980208440046
3537,T,2017.0,0.865999046256557,0.9282211003572588
3538,T,2016.0,0.7537896187413873,0.8597257251699632
3539,T,2015.0,0.8768152228342514,0.9343671231403101
3540,T,2014.0,0.8563618290258449,0.9226246553595621
3541,T,2013.0,0.8447837150127226,0.9162465155782513
3542,T,2012.0,0.8902838427947598,0.9420854646406754
3543,T,2011.0,0.8914348063284233,0.942747605087048
3544,TAP,2019.0,0.8855872718764624,0.939344372338426
3545,TAP,2018.0,0.8653042266604738,0.9277944821892402
3546,TAP,2017.0,0.8692181263207326,0.9301058361036312
3547,TAP,2016.0,0.8836985311822779,0.9382706395237588
3548,TAP,2015.0,0.8832722832722832,0.938059555017855
3549,TAP,2014.0,0.868433971526755,0.9295911550063372
